Description	OGID	110193_0	115357_0	116153_0	1629725_0	166361_0	217634_0	224129_0	41139_0	41895_0	50390_0	7048_0	7054_0	7070_0	7539_0	77166_0
None	20006at7041	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1
None	20008at7041	2	1	1	0	1	1	1	1	1	1	1	1	1	1	1
None	20010at7041	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
None	20020at7041	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1
None	20027at7041	1	1	1	0	1	1	1	1	1	1	1	1	3	1	2
None	20031at7041	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
None	20037at7041	1	2	1	0	1	1	1	2	1	2	1	1	1	1	1
None	20040at7041	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1
None	20042at7041	1	2	2	1	1	1	1	2	1	3	2	2	1	2	2
None	20044at7041	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
None	20045at7041	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1
None	20046at7041	1	1	1	0	1	1	1	1	1	5	1	1	1	1	1
None	20049at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	20053at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	20054at7041	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1
None	20057at7041	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
None	20059at7041	3	2	2	1	2	14	3	2	4	5	1	16	4	3	1
None	20062at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	20064at7041	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1
None	20065at7041	1	1	1	0	2	1	1	1	1	1	1	1	1	1	3
None	2006at7041	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
None	20070at7041	1	1	2	3	5	1	1	1	1	1	1	5	1	1	1
None	20073at7041	1	1	1	1	1	1	1	2	1	1	1	1	1	1	3
None	20074at7041	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1
None	2007at7041	1	1	2	0	1	1	1	1	1	1	1	1	1	1	1
None	20084at7041	2	1	1	1	1	1	0	1	1	1	2	1	1	1	1
None	2008at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	20090at7041	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1
None	20101at7041	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1
None	20103at7041	1	1	1	0	1	1	3	1	1	1	1	2	1	1	1
None	20108at7041	2	1	1	0	1	1	1	1	1	1	1	1	1	1	1
None	20114at7041	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1
None	20117at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	20120at7041	2	1	3	0	2	2	2	2	3	3	1	5	2	2	3
None	20123at7041	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1
None	20126at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	20127at7041	1	1	2	1	1	1	2	1	0	1	1	2	1	1	1
None	20137at7041	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1
None	2013at7041	1	1	1	0	1	1	1	1	1	1	1	2	1	1	1
None	20140at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	20142at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	20146at7041	2	1	1	1	2	2	3	1	1	1	2	7	1	1	3
None	2014at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	20150at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	20157at7041	1	2	1	2	1	2	1	1	2	1	1	1	1	1	1
None	20158at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	2015at7041	1	0	1	1	1	1	1	1	1	1	1	2	1	1	1
None	20160at7041	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1
None	20163at7041	1	1	1	0	1	1	1	1	1	1	1	2	1	1	1
None	2016at7041	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
None	20170at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	20174at7041	1	1	3	1	1	2	1	1	2	1	1	1	2	1	1
None	2017at7041	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1
None	20182at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	20185at7041	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1
None	20197at7041	1	1	0	2	1	2	1	1	1	2	1	1	1	1	3
None	2019at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	20214at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	20218at7041	1	2	4	1	2	1	2	1	1	1	2	1	1	1	4
None	20219at7041	1	1	1	1	2	2	2	1	1	2	1	1	1	2	1
None	20220at7041	1	1	1	1	1	1	0	1	1	3	1	1	1	2	1
None	20222at7041	1	1	1	0	1	1	2	1	1	1	1	1	1	1	2
None	20228at7041	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1
None	20229at7041	1	1	1	0	1	1	1	1	1	1	1	2	1	1	1
None	2022at7041	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
None	20238at7041	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
None	20248at7041	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1
None	20249at7041	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1
None	20252at7041	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1
None	20253at7041	1	1	1	0	1	1	1	1	1	4	1	1	1	1	1
None	20260at7041	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1
None	20264at7041	1	1	3	1	1	1	1	2	3	0	2	5	2	2	1
None	20266at7041	1	1	1	1	1	1	3	1	1	1	1	2	1	1	2
None	20271at7041	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1
None	20281at7041	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1
None	20284at7041	1	2	1	0	1	1	1	2	1	2	1	1	1	1	1
None	20287at7041	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1
None	2028at7041	1	1	2	1	1	1	1	1	1	1	1	3	1	1	1
None	20290at7041	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1
None	20291at7041	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1
None	20294at7041	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
None	20299at7041	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
None	2029at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3
None	20302at7041	2	1	1	2	1	0	1	1	1	1	1	1	1	2	2
None	20308at7041	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1
None	20310at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	20311at7041	1	1	1	1	1	1	2	1	1	1	1	1	1	0	1
None	20321at7041	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1
None	20325at7041	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1
None	20331at7041	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
None	20334at7041	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1
None	20335at7041	1	1	2	2	5	1	4	1	1	2	1	1	1	4	1
None	20336at7041	1	1	1	3	1	1	1	1	1	0	1	1	1	1	1
None	20345at7041	1	1	3	1	1	1	1	2	2	2	1	1	1	1	2
None	20348at7041	1	1	1	0	1	1	1	1	1	2	1	1	1	1	1
None	20353at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
None	20356at7041	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1
None	20361at7041	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1
None	20367at7041	1	1	2	1	1	3	2	1	1	1	1	1	1	2	0
None	20369at7041	1	3	3	1	2	9	2	4	5	12	9	7	7	14	6
None	20370at7041	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
None	20371at7041	1	1	1	0	1	1	1	1	1	1	1	3	1	1	1
None	20373at7041	1	1	4	1	1	1	1	1	1	1	1	2	2	1	1
None	20378at7041	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
None	20380at7041	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
None	20392at7041	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1
None	20395at7041	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
None	20403at7041	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2
None	20405at7041	1	1	1	1	1	1	1	0	1	1	1	2	1	1	2
None	2040at7041	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
None	20410at7041	1	1	3	1	1	1	2	1	1	1	1	1	1	2	1
None	20413at7041	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1
None	20416at7041	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1
None	2041at7041	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1
None	20420at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	20425at7041	1	1	1	1	0	1	1	1	1	1	1	1	1	2	1
None	2042at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	20431at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
None	20434at7041	1	1	1	1	2	1	2	1	1	1	1	3	1	1	1
None	20436at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
None	2043at7041	1	1	1	0	2	1	1	1	1	1	1	1	1	1	2
None	20442at7041	2	1	1	1	1	1	1	0	2	1	1	2	2	2	1
None	20443at7041	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
None	20453at7041	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
None	20454at7041	1	1	2	2	1	2	1	1	1	1	1	1	1	1	2
None	20456at7041	1	2	2	1	1	1	0	1	1	1	1	1	1	1	1
None	20462at7041	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1
None	20468at7041	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
None	20469at7041	1	1	1	0	1	1	2	1	1	2	1	1	1	1	1
None	20471at7041	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1
None	20473at7041	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1
None	20475at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	20478at7041	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
None	20479at7041	1	1	1	0	1	1	1	1	1	1	2	2	1	2	1
None	2047at7041	1	1	1	1	1	1	1	1	1	1	1	2	1	3	2
None	20480at7041	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1
None	20482at7041	1	1	1	0	1	1	1	1	1	1	1	2	1	1	2
None	20487at7041	3	1	2	1	1	1	1	1	1	1	1	4	1	1	1
None	20493at7041	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1
None	20494at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	20496at7041	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
None	2049at7041	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
None	20500at7041	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
None	20501at7041	1	1	1	1	1	1	0	1	1	2	1	1	1	1	1
None	20503at7041	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1
None	20505at7041	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
None	20507at7041	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
None	20508at7041	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
None	20513at7041	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
None	20514at7041	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1
None	20520at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	20522at7041	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
None	20524at7041	1	1	1	0	1	1	3	1	1	1	1	2	1	1	1
None	20527at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	2052at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
None	20530at7041	1	1	2	1	1	1	1	1	1	1	2	2	1	1	4
None	20531at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	20539at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
None	20547at7041	1	1	1	2	1	1	1	1	2	1	1	1	4	1	1
None	20552at7041	1	1	2	0	1	1	1	1	1	1	1	1	2	1	1
None	20553at7041	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
None	20559at7041	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1
None	20561at7041	1	1	1	1	1	2	1	1	1	1	1	3	1	1	1
None	20570at7041	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1
None	20572at7041	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
None	20573at7041	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
None	2057at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
None	20584at7041	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1
None	20586at7041	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
None	20587at7041	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
None	20589at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	20590at7041	1	1	1	0	1	1	2	1	1	1	1	1	1	1	1
None	205at7041	1	1	1	0	1	1	1	1	1	2	1	1	1	1	1
None	20602at7041	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1
None	20607at7041	1	1	2	0	1	1	1	1	1	1	1	2	1	1	1
None	20609at7041	1	1	3	3	1	4	1	1	1	3	2	1	1	3	1
None	20612at7041	1	1	1	0	1	1	1	1	1	1	1	2	1	1	1
None	20616at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	2061at7041	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1
None	20621at7041	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
None	20627at7041	1	2	2	1	1	1	1	2	1	2	1	1	1	1	1
None	2062at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	20634at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	20636at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	20637at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	20638at7041	1	1	1	0	1	1	1	1	1	1	1	1	1	1	2
None	2063at7041	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
None	20647at7041	2	2	2	2	2	2	2	2	2	4	3	2	2	2	2
None	20649at7041	1	1	2	0	1	1	1	1	1	1	1	1	1	1	1
None	20651at7041	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1
None	20656at7041	1	1	1	1	1	1	1	1	1	1	1	2	1	0	1
None	20658at7041	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
None	20660at7041	0	1	1	1	1	1	1	1	1	1	1	2	1	1	1
None	20674at7041	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
None	20675at7041	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
None	20684at7041	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	20691at7041	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
None	20695at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	2069at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	20703at7041	2	1	1	2	3	1	1	1	2	2	1	1	2	1	1
None	20707at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
None	20716at7041	1	1	3	2	1	1	2	1	1	1	1	1	1	1	1
None	20717at7041	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1
None	20721at7041	2	1	1	2	2	3	1	1	1	1	1	1	1	1	1
None	20726at7041	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
None	20729at7041	2	1	2	3	1	2	2	1	1	3	3	3	1	3	2
None	2072at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	20731at7041	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1
None	20732at7041	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1
None	20736at7041	1	4	1	0	2	1	1	2	1	1	1	1	1	1	1
None	20739at7041	1	1	1	1	1	1	1	1	1	1	1	1	0	1	2
None	2073at7041	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
None	20751at7041	1	1	1	1	2	1	1	1	1	1	1	1	1	1	5
None	20757at7041	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1
None	2075at7041	1	1	2	0	1	1	1	1	1	1	1	1	1	1	1
None	20763at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	20764at7041	1	1	1	0	1	1	1	1	1	1	1	2	1	1	1
None	20771at7041	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
None	20772at7041	1	1	1	1	1	1	2	1	1	1	1	0	1	1	3
None	20779at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
None	20785at7041	2	3	5	1	1	1	1	17	1	1	1	1	0	8	1
None	20790at7041	1	1	1	2	1	1	1	1	1	3	1	1	1	2	1
None	20797at7041	1	1	1	2	1	1	2	1	1	3	1	1	1	1	1
None	20805at7041	1	1	1	1	2	1	1	1	0	1	1	1	1	1	1
None	20811at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	20812at7041	0	1	4	1	1	1	1	1	1	1	1	1	1	1	1
None	20822at7041	1	1	1	1	1	1	1	1	1	2	1	1	0	1	1
None	2082at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	20834at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	20835at7041	1	1	4	1	2	1	3	1	1	2	3	1	1	2	1
None	20839at7041	1	1	2	0	1	1	1	1	1	1	1	1	1	1	1
None	20841at7041	1	1	2	2	1	2	0	1	1	1	1	2	1	2	1
None	20848at7041	2	1	2	0	1	1	1	1	1	1	1	1	1	1	3
None	2084at7041	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1
None	2085at7041	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
None	20869at7041	1	2	2	0	1	2	1	2	1	3	1	1	1	2	3
None	20870at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	20875at7041	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1
None	20877at7041	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2
None	20881at7041	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1
None	20890at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	2089at7041	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
None	20902at7041	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
None	20912at7041	2	1	3	2	2	1	1	1	1	1	2	1	1	1	2
None	20915at7041	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
None	20923at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	20935at7041	1	1	1	0	2	1	1	1	1	1	2	1	1	1	2
None	20936at7041	3	2	2	1	2	1	2	2	1	1	1	1	1	1	2
None	20945at7041	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
None	2094at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
None	20955at7041	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
None	20957at7041	2	1	1	1	2	1	2	2	1	1	2	2	1	0	1
None	20958at7041	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1
None	20959at7041	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1
None	2095at7041	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
None	20960at7041	3	2	5	1	1	2	1	2	3	1	1	2	3	4	3
None	20963at7041	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
None	20965at7041	1	1	1	0	1	2	1	1	1	1	1	1	1	1	2
None	20974at7041	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1
None	20977at7041	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1
None	2097at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	20982at7041	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1
None	20988at7041	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2
None	20994at7041	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1
None	20999at7041	1	1	1	1	1	0	2	1	1	1	1	1	1	2	1
None	21009at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	21011at7041	1	1	2	1	1	1	0	1	1	2	2	1	1	1	1
None	21016at7041	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1
None	21018at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
None	21021at7041	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
None	21027at7041	1	1	2	1	1	1	1	1	3	1	2	1	2	1	1
None	21029at7041	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
None	2102at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	21030at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
None	21032at7041	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1
None	21033at7041	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
None	21037at7041	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
None	21043at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	2104at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	21058at7041	0	12	3	2	2	17	4	10	5	4	5	18	4	3	6
None	21064at7041	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
None	21067at7041	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
None	21076at7041	1	1	1	0	1	1	1	1	1	1	1	2	1	1	1
None	21077at7041	2	1	1	2	2	1	1	1	1	1	8	4	1	1	1
None	21078at7041	1	1	1	0	1	1	1	1	1	1	1	2	1	1	1
None	2107at7041	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1
None	21080at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	21083at7041	1	1	2	1	1	1	1	1	2	2	1	1	3	2	1
None	21091at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	21094at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	21101at7041	1	2	2	6	1	3	1	2	1	2	2	2	1	3	2
None	21102at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	21106at7041	1	1	1	1	1	1	3	1	1	1	2	1	1	2	1
None	21107at7041	1	1	1	0	1	1	3	1	1	2	1	1	1	1	1
None	21109at7041	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
None	21110at7041	1	4	2	0	2	1	1	1	1	1	3	1	1	5	2
None	21118at7041	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1
None	21119at7041	3	0	1	1	1	1	1	1	1	1	1	2	1	1	1
None	2111at7041	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1
None	21120at7041	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
None	21122at7041	1	1	1	0	1	1	2	1	1	1	1	1	1	1	1
None	21125at7041	1	1	2	1	1	1	1	1	1	1	1	2	0	1	3
None	21133at7041	1	1	1	0	1	1	2	1	1	1	1	1	1	1	1
None	21134at7041	1	0	1	1	1	1	1	1	1	1	1	1	1	1	3
None	21135at7041	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
None	21140at7041	1	1	1	1	1	1	0	1	1	1	1	2	1	1	1
None	21142at7041	2	2	5	1	2	1	1	2	2	4	2	1	2	2	2
None	21146at7041	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
None	21147at7041	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2
None	21148at7041	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1
None	21150at7041	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
None	21159at7041	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1
None	21160at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	21163at7041	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1
None	2116at7041	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
None	21173at7041	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1
None	21186at7041	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
None	211at7041	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1
None	21202at7041	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2
None	21204at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
None	21205at7041	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1
None	21207at7041	1	1	1	0	2	1	1	2	1	2	1	1	1	1	1
None	21211at7041	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1
None	21221at7041	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1
None	21228at7041	3	4	9	2	4	4	5	5	1	3	1	5	3	6	3
None	2122at7041	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
None	21231at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	21234at7041	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1
None	21244at7041	1	1	1	0	1	1	1	1	1	2	1	1	1	1	1
None	21255at7041	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1
None	21257at7041	1	1	3	1	2	4	2	1	8	2	2	7	3	2	1
None	2125at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	21263at7041	1	1	1	0	1	1	1	1	1	1	1	2	1	1	1
None	21264at7041	1	1	1	1	1	0	2	1	1	1	1	1	1	2	1
None	21269at7041	1	1	1	0	1	1	2	1	1	1	1	1	1	1	1
None	21289at7041	1	1	1	2	1	1	3	1	1	1	1	1	1	2	1
None	21312at7041	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
None	21322at7041	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
None	21326at7041	1	1	2	1	1	2	2	1	1	4	1	1	1	1	1
None	21340at7041	1	1	1	1	1	1	2	1	1	1	1	2	1	1	3
None	21342at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	21345at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	21346at7041	1	1	1	0	1	1	1	1	1	1	2	1	1	1	1
None	21349at7041	1	1	1	0	1	1	1	1	1	1	1	2	1	1	1
None	2134at7041	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
None	21354at7041	1	1	1	0	1	1	2	1	1	1	1	2	1	1	1
None	21355at7041	2	1	1	1	1	1	0	1	1	2	1	2	1	1	1
None	21356at7041	1	1	1	1	1	1	3	1	1	3	1	2	1	1	2
None	21360at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	21368at7041	1	1	1	0	1	1	1	1	2	2	1	1	1	1	1
None	21370at7041	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1
None	21375at7041	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
None	21384at7041	1	1	1	1	1	1	1	1	1	1	1	5	1	1	1
None	21391at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
None	21392at7041	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1
None	21394at7041	1	1	1	0	1	1	1	1	2	1	1	2	1	1	2
None	21395at7041	0	1	1	1	1	4	1	1	1	2	1	1	1	1	1
None	21403at7041	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1
None	21404at7041	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1
None	2140at7041	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
None	21410at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
None	21419at7041	1	1	1	1	1	1	2	1	1	0	1	1	1	1	1
None	2141at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	21420at7041	1	6	1	1	1	1	1	1	1	1	1	1	1	1	1
None	21436at7041	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1
None	21446at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
